TRIAL,YEAR_HARVEST,LOCATION,TRIAL_TYPE,PLOT_NAME,ACCESSION_NAME,PEDIGREE,FAMILY,DARTSEQLD,PLOT_NUMBER,BLOCK_NUMBER,IS_A_CONTROL,REP_NUMBER,RANGE_NUMBER,ROW_NUMBER,COL_NUMBER,SPROUT,SPRTCT1,SPRTCT3,VIGOR,CMD1S,CMD1I,CMD3S,MCMDS,CMD3I,MCMDI,CBB3S,CBB3I,PUBESEVERITY3,APICOL3,PETCOL3,LCOL3,LFSHP3,PLTHT1,BRNHT1,PLTHT2,BRNHT2,PLTHT3,BRNHT3,PLTHT3MAP,BRNHT3MAP,PLTHT4,PLTHT5,PLTHT6,PLTHT8MAP,PLTHT,BRNHT4,BRNHT5,BRNHT,BRNHT6,BRNHT8MAP,LVBRH4,LVBRH5,LVBRH6,LVBRH8MAP,STEMGIRTH4,STEMGIRTH5,STEMGIRTH6,STEMGIRTH8MAP,NOHAV,RTNO,RTROT,RTSZ,RTSHP,RTOUTCOL,RTINNCOL,PLPCOL,TC,NKLGT,EASEPL,SHTWT,RTWT,DM,FYLD,DYLD,HI,TYLD,L.1,A.1,B.1,L.2,A.2,B.2,L,A,B
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2030P0008_854,TMS21F2030P0008,TMS18F1299P0012/TMS15F1100P0005,TMS21F2030,,854,43,,1,,43,14,1,5,5,7,1,0,1,1,0,0,2,0.8,0,7,7,5,5,115,0,90,0,95,0,100,0,270,230,235,245,160,,,,,,,,,,1.2,1,0.9,1,5,13,0,5,2,3,1,1,1,3,1,10.15,5.25,38.38,12.6,4.83588,0.340909091,24.36,89.18,-0.23,17.89,89.82,-0.19,18.05,89.5,-0.21,17.97
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2229P0087_855,TMS21F2229P0087,TMS18F1474P0007/?,TMS21F2229,,855,43,,1,,43,15,0.6,3,3,5,4,1,5,4.5,1,1,3,1.7,0,7,7,5,5,55,0,45,0,0,0,33.3,0,90,115,100,101.7,61,25,40,13,35,33.3,1,1,1,1,0.6,0.6,0.5,0.5,3,4,0,5,2,3,1,1,1,3,1,1.75,0.05,,0.12,,0.027777778,4.2,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1989P0002_856,TMS21F1989P0002,TMS18F1562P0004/TMS15F1329P0005,TMS21F1989,,856,43,,1,,43,16,1,5,5,5,4,1,4,4,1,1,2,0.6,1,7,7,5,5,55,0,65,0,70,0,63.3,0,175,180,175,176.7,109,,,,,,,,,,0.6,0.7,0.6,0.6,5,28,0,5,2,3,1,1,1,3,1,3.05,5.25,37.62,12.6,4.74012,0.63253012,7.32,89.44,0.19,15.74,87.34,0.05,15.16,88.39,0.12,15.45
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2030P0002_857,TMS21F2030P0002,TMS18F1299P0012/TMS15F1100P0005,TMS21F2030,,857,43,,1,,43,17,1,5,5,5,1,0,1,1,0,0,3,0.6,0,7,7,5,5,80,50,75,45,85,55,80,50,185,160,170,171.7,117,55,55,52,60,56.7,2,2,1,1.7,1.1,0.9,0.7,0.9,5,12,0,5,2,3,1,1,1,3,1,6.9,5.95,37.86,14.28,5.406408,0.463035019,16.56,85.95,0.06,15.29,88.09,0.16,15.06,87.02,0.11,15.175
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_858,IITA-TMS-IBA070593,IITA-TMS-IBA011277/IITA-TMS-IBA990067,IITA-TMS-IBA070593,DARTSEQLD,858,43,1,1,,43,18,0.8,4,4,5,1,0,1,1,0,0,2,1,0,7,7,5,5,75,30,70,25,75,25,73.3,26.7,155,170,160,161.7,109,35,30,29,25,30,3,3,3,3,0.9,1.1,1.1,1,4,9,0,5,2,3,1,2,4,3,1,4.95,7.55,39.25,18.12,7.1121,0.604,11.88,85.5,2.66,43.33,82.3,1.99,39.77,83.9,2.325,41.55
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1991P0005_859,TMS21F1991P0005,TMS18F1562P0004/TMS14F1285P0006,TMS21F1991,,859,43,,1,,43,19,1,5,5,7,1,0,1,1,0,0,3,1,0,7,7,5,5,75,0,75,0,80,0,76.7,0,170,160,170,166.7,112,85,,,,85,1,,,1,0.7,0.6,0.6,0.6,5,21,0,5,2,3,1,1,1,3,1,4.15,9.75,32.81,23.4,7.67754,0.701438849,9.96,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2011P0002_860,TMS21F2011P0002,TMS18F1481P0029/TMS18F1159P0011,TMS21F2011,,860,43,,1,,43,20,1,5,5,7,1,0,1,1,0,0,3,0.4,1,7,7,5,5,85,0,80,0,75,0,80,0,150,140,150,146.7,106,,,,,,,,,,0.6,0.6,0.6,0.6,5,38,0,5,2,3,1,1,1,3,1,6.05,8.65,40.9,20.76,8.49084,0.588435374,14.52,86.68,0.23,17.01,88.22,0.17,16.55,87.45,0.2,16.78
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2255P0025_861,TMS21F2255P0025,TMS18F1298P0026/?,TMS21F2255,,861,44,,1,,44,20,1,5,5,5,1,0,1,1,0,0,2,0.8,1,7,7,5,5,100,95,95,80,80,70,91.7,81.7,205,210,165,193.3,138,110,80,87,75,88.3,1,1,1,1,0.8,0.8,0.6,0.7,5,10,0,5,2,3,1,1,1,3,1,8.3,2.55,45.4,6.12,2.77848,0.235023041,19.92,89.16,0.12,14.49,87.18,0.12,14.81,88.17,0.12,14.65
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2003P0003_862,TMS21F2003P0003,TMS18F1331P0005/TMS14F1285P0017,TMS21F2003,,862,44,,1,,44,19,1,5,5,5,1,0,1,1,0,0,2,0.6,1,7,7,5,5,65,50,55,45,50,40,56.7,45,155,160,145,153.3,97,60,60,51,45,55,1,1,1,1,0.8,0.7,0.6,0.7,5,13,0,5,2,3,1,1,1,3,1,3.9,7.45,38.16,17.88,6.823008,0.656387665,9.36,89.53,0.13,16.66,85.25,0.18,16.36,87.39,0.155,16.51
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2259P0031_863,TMS21F2259P0031,TMS18F1539P0086/?,TMS21F2259,,863,44,,1,,44,18,0.8,4,4,3,1,0,1,1,0,0,2,1,0,7,7,5,5,75,45,75,50,75,45,75,46.7,125,165,165,151.7,103,55,50,49,45,50,2,2,2,2,0.8,0.9,0.6,0.7,5,7,0,5,2,3,1,1,1,3,1,6.55,0.8,,1.92,,0.108843537,15.72,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2256P0064_864,TMS21F2256P0064,TMS18F1327P0021/?,TMS21F2256,,864,44,,1,,44,17,1,5,5,3,1,0,1,1,0,0,2,1,1,7,7,5,5,45,0,40,0,35,0,40,0,125,110,105,113.3,71,,,,,,,,,,0.7,0.5,0.5,0.6,5,11,0,5,2,3,1,1,1,3,1,2.45,3.6,39.71,8.64,3.430944,0.595041322,5.88,86.15,0.58,14.56,88.69,0.28,15.39,87.42,0.43,14.975
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS13F1343P0022_865,TMS13F1343P0022,IITA-TMS-IBA970425/IITA-TMS-IBA930007,TMS13F1343,DARTSEQLD,865,44,1,1,,44,16,1,5,5,7,1,0,1,1,0,0,2,0.6,2,7,7,5,5,60,40,50,40,65,45,58.3,41.7,130,115,110,118.3,84,50,45,44,45,46.7,2,2,1,1.7,0.8,0.7,0.7,0.7,5,29,0,5,2,3,1,1,1,3,1,5.4,15.95,,38.28,,0.7470726,12.96,84.34,0.21,13.29,85.33,0.08,14.04,84.835,0.145,13.665
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2115P0001_866,TMS21F2115P0001,TMS18F1289P0004/TMS18F1309P0044,TMS21F2115,,866,44,,1,,44,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2154P0027_867,TMS21F2154P0027,TMS15F1302P0020/TMS18F1269P0003,TMS21F2154,,867,44,,1,,44,14,0.8,4,3,5,3,1,3,3,1,1,2,1,0,7,9,3,5,65,0,65,0,55,45,61.7,15,170,180,160,170,107,,,,50,50,,,1,1,1,0.8,0.9,0.9,3,17,0,5,2,3,1,1,1,3,1,4.85,5.1,38.76,12.24,4.744224,0.512562814,11.64,90.14,0.23,13.14,88.73,0.26,14.14,89.435,0.245,13.64
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2260P0019_868,TMS21F2260P0019,TMS18F1331P0005/?,TMS21F2260,,868,44,,1,,44,13,0.8,4,4,7,1,0,1,1,0,0,3,1,1,7,9,5,5,95,55,90,45,0,0,61.7,33.3,160,195,165,173.3,108,45,60,41,50,51.7,2,2,2,2,0.9,1.1,0.8,0.9,4,28,0,5,2,3,1,1,1,3,1,6.35,13.6,42.85,32.64,13.98624,0.681704261,15.24,83.51,0.02,16.47,81.59,0.19,15.41,82.55,0.105,15.94
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2054P0028_869,TMS21F2054P0028,TMS18F1015P0015/TMS18F1157P0033,TMS21F2054,,869,44,,1,,44,12,0.8,4,4,3,1,0,1,1,0,0,2,1,0,7,7,5,5,45,40,25,0,25,0,31.7,13.3,90,65,90,81.7,50,45,35,24,45,41.7,1,1,1,1,0.4,0.3,0.4,0.4,4,10,0,5,2,3,1,2,2,3,1,1,2.45,44.14,5.88,2.595432,0.710144928,2.4,85.08,0.1,26.8,83.33,0.05,25.22,84.205,0.075,26.01
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2255P0041_870,TMS21F2255P0041,TMS18F1298P0026/?,TMS21F2255,,870,44,,1,,44,11,1,5,5,7,1,0,1,1,0,0,3,1,0,7,9,5,5,75,0,85,0,125,0,95,0,220,260,300,260,153,,,,,,,,,,0.6,0.8,1.1,0.8,5,25,0,5,2,3,1,1,1,3,1,10.75,12.15,40.68,29.16,11.862288,0.530567686,25.8,85.84,0.6,15.05,85.91,0.58,15.88,85.875,0.59,15.465
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2220P0009_871,TMS21F2220P0009,TMS18F1157P0033/TMS18F1163P0020,TMS21F2220,,871,44,,1,,44,10,1,5,5,7,1,0,1,1,0,0,3,0.8,0,7,7,5,5,85,65,95,55,95,70,91.7,63.3,140,170,175,161.7,117,75,80,69,65,73.3,2,2,2,2,0.9,1.1,1.1,1,4,21,0,5,2,3,1,1,1,3,1,11.05,9.95,40.48,23.88,9.666624,0.473809524,26.52,88.95,0.56,13.95,89.55,0.47,13.5,89.25,0.515,13.725
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA000070_872,IITA-TMS-IBA000070,TMEB459/?,IITA-TMS-IBA000070,DARTSEQLD,872,44,1,1,,44,9,1,5,5,5,1,0,1,1,0,0,3,0.6,0,7,9,5,5,60,45,60,50,65,55,61.7,50,145,140,115,133.3,94,50,50,50,50,50,2,1,1,1.3,0.8,0.7,0.7,0.7,4,20,0,5,2,3,1,1,1,3,1,2.55,10.45,,25.08,,0.803846154,6.12,90.4,0,15.51,90.62,0.03,15.39,90.51,0.015,15.45
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2254P0003_873,TMS21F2254P0003,TMS18F1419P0037/?,TMS21F2254,,873,44,,1,,44,8,1,5,5,5,1,0,1,1,0,0,3,0.6,0,7,5,5,5,55,50,40,0,55,40,50,30,125,170,135,143.3,89,45,35,34,45,41.7,1,1,1,1,0.6,0.4,0.7,0.6,5,19,0,5,2,3,1,2,3,3,1,5.15,5.65,41.31,13.56,5.601636,0.523148148,12.36,84.53,1.08,35.67,84.1,0.86,35.83,84.315,0.97,35.75
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2243P0074_874,TMS21F2243P0074,TMS18F1157P0033/?,TMS21F2243,,874,44,,1,,44,7,1,5,5,7,2,0.6,3,2.5,0.6,0.6,3,1,0,7,7,5,5,70,40,60,35,55,30,61.7,35,145,150,145,146.7,96,35,45,37,40,40,3,3,3,3,0.8,0.7,0.7,0.7,5,17,0,5,2,3,1,1,1,3,1,8.5,7.9,42.54,18.96,8.065584,0.481707317,20.4,89.2,0.04,14.56,87.17,0.04,14.09,88.185,0.04,14.325
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2244P0097_875,TMS21F2244P0097,TMS13F1304P0003/?,TMS21F2244,,875,44,,1,,44,6,1,5,5,5,3,0.4,3,3,0.4,0.4,3,1,2,7,7,5,5,60,50,45,0,60,0,55,16.7,135,135,155,141.7,87,55,,,60,57.5,1,,2,1.5,0.7,0.7,0.8,0.7,5,42,0,5,2,3,1,1,1,3,1,4.3,10.05,40.99,24.12,9.886788,0.700348432,10.32,88.34,0.14,15.46,88.95,0.14,15.5,88.645,0.14,15.48
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2097P0006_876,TMS21F2097P0006,TMS18F1157P0033/TMS15F1302P0027,TMS21F2097,,876,44,,1,,44,5,1,5,5,5,3,0.8,1,2,0,0.4,2,0.6,1,7,7,5,5,50,40,40,35,45,40,45,38.3,95,70,90,85,60,35,35,37,40,36.7,2,1,1,1.3,0.9,0.5,0.6,0.6,3,12,0,5,2,3,1,1,1,3,1,2.4,6,40.44,14.4,5.82336,0.714285714,5.76,88.63,0.04,15.16,88.13,0.06,15.03,88.38,0.05,15.095
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2087P0006_877,TMS21F2087P0006,TMS13F1304P0003/TMS15F1302P0020,TMS21F2087,,877,44,,1,,44,4,1,5,5,3,1,0,1,1,0,0,2,0.6,1,7,7,5,5,40,0,40,0,55,50,45,16.7,108,100,85,97.7,68.6,45,40,27,40,41.7,1,1,1,1,0.6,0.5,0.6,0.6,5,41,0,5,2,3,1,2,2,3,1,2.65,8.75,45.92,21,9.6432,0.76754386,6.36,87.34,0.47,25.7,83.67,0.6,23.38,85.505,0.535,24.54
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2250P0074_878,TMS21F2250P0074,TMS18F1033P0018/?,TMS21F2250,,878,44,,1,,44,3,1,5,5,5,1,0,1,1,0,0,3,1,1,7,9,3,5,70,0,70,0,65,0,68.3,0,170,160,155,161.7,107,,,,,,,,,,0.7,0.7,0.6,0.7,5,27,0,5,2,3,1,1,1,3,1,5.25,10.6,38.9,25.44,9.89616,0.668769716,12.6,87.53,0.45,15.19,85.18,0.15,15.96,86.355,0.3,15.575
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2255P0070_879,TMS21F2255P0070,TMS18F1298P0026/?,TMS21F2255,,879,44,,1,,44,2,1,5,5,7,1,0,1,1,0,0,3,0.6,1,7,9,3,5,65,60,70,65,75,65,70,63.3,155,150,160,155,103,65,60,63,60,61.7,1,1,1,1,0.8,0.5,0.6,0.7,4,27,0,5,2,3,1,1,1,3,1,7.1,14.15,42.89,33.96,14.565444,0.665882353,17.04,86.91,0.4,14.77,79.76,0.09,13.96,83.335,0.245,14.365
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2090P0004_880,TMS21F2090P0004,TMS18F1047P0024/TMS18F1309P0044,TMS21F2090,,880,44,,1,,44,1,1,5,5,5,1,0,1,1,0,0,3,1,0,7,5,5,5,60,50,65,55,60,45,61.7,50,140,140,160,146.7,93,55,55,52,45,51.7,1,2,2,1.7,0.6,0.8,0.8,0.7,5,13,0,5,2,3,1,1,1,3,1,6.35,5.95,36.16,14.28,5.163648,0.483739837,15.24,88.72,0.09,17.07,88.44,0.07,15.94,88.58,0.08,16.505
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1983P0002_881,TMS21F1983P0002,TMS18F1033P0018/TMS15F1100P0005,TMS21F1983,,881,45,,1,,45,1,1,5,5,5,3,0.2,1,2,0,0.1,2,0.6,1,7,7,5,5,55,45,55,0,80,45,63.3,30,120,150,125,131.7,92,50,65,41,45,53.3,1,1,1,1,0.5,1.1,0.6,0.7,5,9,6,3,2,3,1,1,1,3,1,3.8,2.45,32.06,5.88,1.885128,0.392,9.12,86.09,0.11,16.14,86.54,0.16,14.28,86.315,0.135,15.21
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2095P0006_882,TMS21F2095P0006,TMS18F1047P0024/TMS18F1015P0015,TMS21F2095,,882,45,,1,,45,2,1,5,5,3,3,1,3,3,1,1,3,1,0,7,3,5,5,60,0,60,50,50,25,56.7,25,155,145,160,153.3,94,25,50,30,65,46.7,3,2,2,2.3,0.6,0.9,0.9,0.8,5,22,2,5,2,3,1,1,1,3,1,7.65,8.15,38.6,19.56,7.55016,0.515822785,18.36,86.79,0.14,17,87.92,0.04,15.83,87.355,0.09,16.415
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2260P0058_883,TMS21F2260P0058,TMS18F1331P0005/?,TMS21F2260,,883,45,,1,,45,3,1,5,5,5,3,1,3,3,1,1,2,0.6,0,7,7,5,5,70,75,65,55,55,30,63.3,53.3,130,145,160,145,93,60,50,54,65,58.3,2,2,2,2,0.8,0.9,0.9,0.8,5,5,2,3,2,3,1,1,1,3,1,2.35,2.5,35.09,6,2.1054,0.515463918,5.64,88.28,0.35,15.81,89.48,0.18,15.18,88.88,0.265,15.495
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2228P0003_884,TMS21F2228P0003,TMS15F1302P0020/?,TMS21F2228,,884,45,,1,,45,4,1,5,5,5,3,1,3,3,1,1,2,0.6,2,7,7,5,5,70,60,65,0,70,60,68.3,40,160,170,175,168.3,107,70,,,70,70,1,,1,1,0.9,0.8,1,0.9,5,34,0,5,2,3,1,1,1,3,1,8.4,14.2,36.43,34.08,12.415344,0.628318584,20.16,85.39,0.09,15.04,86.32,0.44,14.7,85.855,0.265,14.87
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2229P0040_885,TMS21F2229P0040,TMS18F1474P0007/?,TMS21F2229,,885,45,,1,,45,5,0.6,3,3,5,1,0,1,1,0,0,2,1,2,7,7,5,5,60,45,70,60,0,0,43.3,35,185,175,185,181.7,98,45,35,37,50,43.3,2,3,2,2.3,0.7,0.8,1.1,0.9,3,23,0,5,2,3,3,1,1,5,1,6.35,11.05,38.09,26.52,10.101468,0.635057471,15.24,91,0.08,14.56,87.7,0.13,13.81,89.35,0.105,14.185
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2117P0001_886,TMS21F2117P0001,TMS18F1095P0041/TMS18F1420P0006,TMS21F2117,,886,45,,1,,45,6,1,5,5,7,1,0,1,1,0,0,2,1,2,7,7,5,5,65,0,55,0,60,0,60,0,165,160,170,165,101,,,,,,,,,,0.8,0.7,0.9,0.8,5,22,1,5,2,2,1,2,2,3,1,8.2,9.6,35.07,23.04,8.080128,0.539325843,19.68,86.14,1.46,34.4,85.76,1.46,33.75,85.95,1.46,34.075
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2234P0050_887,TMS21F2234P0050,TMS15F1329P0005/?,TMS21F2234,,887,45,,1,,45,7,1,5,5,3,1,0,1,1,0,0,2,1,1,7,7,5,5,45,25,45,30,60,40,50,31.7,150,160,155,155,92,40,35,34,30,35,1,1,2,1.3,0.8,0.7,0.8,0.8,5,34,0,3,2,3,1,1,1,3,1,8,6.9,39.22,16.56,6.494832,0.463087248,19.2,84.95,0.28,16.25,85.74,0.1,17.37,85.345,0.19,16.81
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2119P0004_888,TMS21F2119P0004,TMS14F1035P0004/TMS15F1100P0005,TMS21F2119,,888,45,,1,,45,8,1,5,5,5,3,1,3,3,1,1,2,1,1,7,7,3,5,70,35,70,55,70,45,70,45,140,130,135,135,96,65,50,50,50,55,2,2,2,2,0.7,1.1,0.7,0.8,5,28,0,5,2,3,1,1,1,3,1,5,8.2,41.55,19.68,8.17704,0.621212121,12,88.83,0.21,14.33,89.1,0.36,14.66,88.965,0.285,14.495
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1976P0021_889,TMS21F1976P0021,TMS15F1329P0005/TMS15F1100P0005,TMS21F1976,,889,45,,1,,45,9,1,5,5,5,3,0.4,3,3,0.4,0.4,2,0.6,2,7,7,5,5,55,25,45,35,40,0,46.7,20,90,105,120,105,67,,40,,45,42.5,,1,1,1,0.4,0.5,0.7,0.5,4,32,0,5,2,3,1,1,1,3,1,4.6,11.05,38.07,26.52,10.096164,0.706070288,11.04,88.89,0.18,13.54,89.58,0.12,13.62,89.235,0.15,13.58
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS13F1343P0022_890,TMS13F1343P0022,IITA-TMS-IBA970425/IITA-TMS-IBA930007,TMS13F1343,DARTSEQLD,890,45,1,1,,45,10,1,5,5,5,1,0,1,1,0,0,2,1,1,7,7,5,5,50,45,55,45,50,40,51.7,43.3,105,105,125,111.7,73,,40,,45,42.5,,1,1,1,0.5,0.6,0.8,0.6,5,62,1,5,2,3,1,1,1,3,1,7.45,14.25,,34.2,,0.656682028,17.88,87.13,0.28,14.02,87.41,0.45,15.26,87.27,0.365,14.64
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2090P0023_891,TMS21F2090P0023,TMS18F1047P0024/TMS18F1309P0044,TMS21F2090,,891,45,,1,,45,11,1,5,5,7,1,0,1,1,0,0,3,1,1,7,9,3,5,50,0,65,60,70,50,61.7,36.7,155,123,130,136,92.6,60,65,47,,62.5,2,1,,1.5,0.9,0.6,0.4,0.6,5,46,2,3,2,3,1,1,1,3,1,5.3,7.45,39.07,17.88,6.985716,0.584313725,12.72,89.46,0.4,16.82,88.56,0.39,16.74,89.01,0.395,16.78
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2246P0100_892,TMS21F2246P0100,TMS14F1285P0017/?,TMS21F2246,,892,45,,1,,45,12,1,5,5,5,2,0.2,1,1.5,0,0.1,3,0.6,2,7,7,5,5,45,0,55,0,45,0,48.3,0,145,165,125,145,91,,,,,,,,,,0.7,0.8,0.6,0.7,4,10,2,3,2,3,1,1,1,3,1,3.5,2.15,38.59,5.16,1.991244,0.380530973,8.4,87.55,0.18,15.81,89.08,0.4,16.51,88.315,0.29,16.16
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2239P0039_893,TMS21F2239P0039,TMS18F1015P0015/?,TMS21F2239,,893,45,,1,,45,13,1,5,5,7,1,0,1,1,0,0,2,0.6,0,7,3,5,5,75,45,48,40,70,65,64.3,50,115,90,125,110,79.6,20,,,50,35,2,,2,2,0.6,0.3,0.6,0.5,4,39,0,5,2,3,1,1,1,3,1,4.9,10.15,40.06,24.36,9.758616,0.674418605,11.76,91.02,0.17,16.41,90.03,0.17,15.42,90.525,0.17,15.915
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2242P0054_894,TMS21F2242P0054,TMS15F1474P0004/?,TMS21F2242,,894,45,,1,,45,14,1,5,5,7,1,0,1,1,0,0,3,1,0,7,3,5,5,75,0,65,0,65,0,68.3,0,210,215,210,211.7,126,,,,,,,,,,0.9,0.9,0.8,0.9,5,16,1,5,2,3,1,1,1,3,1,11.2,5.1,38.45,12.24,4.70628,0.312883436,26.88,87.72,0.08,14.14,89.42,0.05,13.33,88.57,0.065,13.735
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2245P0080_895,TMS21F2245P0080,TMS18F1047P0024/?,TMS21F2245,,895,45,,1,,45,15,1,5,5,7,2,0.4,1,1.5,0,0.2,3,1,0,7,7,5,5,55,35,55,45,55,40,55,40,145,135,140,140,89,45,50,43,40,45,2,1,1,1.3,0.5,0.5,0.5,0.5,4,42,0,3,2,3,1,1,1,3,1,3.7,7.45,41.24,17.88,7.373712,0.668161435,8.88,85.65,0.29,15.86,86.48,0.28,16.22,86.065,0.285,16.04
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2257P0072_896,TMS21F2257P0072,TMS18F1299P0012/?,TMS21F2257,,896,45,,1,,45,16,1,5,5,7,1,0,1,1,0,0,3,0.6,0,7,7,5,5,90,75,75,65,100,85,88.3,75,160,145,185,163.3,114,75,65,73,80,73.3,1,1,1,1,0.8,0.6,0.7,0.7,5,34,0,5,2,3,1,2,2,3,1,6.1,9.85,39.95,23.64,9.44418,0.617554859,14.64,87.61,-0.38,21.84,86.12,-0.34,20.75,86.865,-0.36,21.295
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2252P0015_897,TMS21F2252P0015,TMS18F1279P0006/?,TMS21F2252,,897,45,,1,,45,17,1,5,5,5,1,0,1,1,0,0,3,0.6,0,7,5,5,5,65,0,55,0,65,0,61.7,0,185,180,205,190,110,135,45,36,45,75,1,1,1,1,0.8,0.9,0.8,0.8,5,23,6,3,2,3,1,2,2,3,1,10.55,4.45,34.45,10.68,3.67926,0.296666667,25.32,83.25,0.18,26.11,84.9,0.15,26.04,84.075,0.165,26.075
